Sale Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Basement Area (in Sqft),Built Year,Renovation Year,Age of House (in Years),Years Since Renovation,Ever Renovated,Sale Price Bin
668137,4,1.0,2.0,4210,1521,1952,1985,71,38,Yes,625K
685897,5,1.5,2.5,4263,1558,1959,0,64,0,No,625K
703657,2,2.0,1.0,4316,1595,1966,0,57,0,No,625K
721417,3,2.25,1.5,4369,1632,1973,0,50,0,No,625K
739177,4,2.5,2.0,4422,1669,1980,0,43,0,No,625K
276457,5,3.0,2.5,4475,1706,1987,0,36,0,No,275K
294217,2,1.0,1.0,4528,1743,1994,0,29,0,No,300K
311977,3,1.5,1.5,4581,1780,2001,1992,22,31,Yes,300K
329737,4,2.0,2.0,4634,1817,2008,0,15,0,No,325K
347497,5,2.25,2.5,4687,1854,2015,0,8,0,No,350K
365257,2,2.5,1.0,4740,1891,1909,0,114,0,No,375K
383017,3,3.0,1.5,4793,1928,1916,0,107,0,No,375K
400777,4,1.0,2.0,4846,1965,1923,0,100,0,No,400K
418537,5,1.5,2.5,4899,2002,1930,0,93,0,No,425K
436297,2,2.0,1.0,4952,2039,1937,1999,86,24,Yes,425K
454057,3,2.25,1.5,5005,2076,1944,0,79,0,No,450K
471817,4,2.5,2.0,5058,2113,1951,0,72,0,No,475K
489577,5,3.0,2.5,5111,2150,1958,0,65,0,No,500K
507337,2,1.0,1.0,5164,2187,1965,0,58,0,No,500K
525097,3,1.5,1.5,5217,2224,1972,0,51,0,No,525K
542857,4,2.0,2.0,5270,2261,1979,0,44,0,No,550K
560617,5,2.25,2.5,5323,2298,1986,2006,37,17,Yes,550K
578377,2,2.5,1.0,5376,2335,1993,0,30,0,No,575K
596137,3,3.0,1.5,5429,2372,2000,0,23,0,No,600K
613897,4,1.0,2.0,5482,1232,2007,0,16,0,No,625K
631657,5,1.5,2.5,935,1269,2014,0,9,0,No,625K
649417,2,2.0,1.0,988,1306,1908,0,115,0,No,625K
667177,3,2.25,1.5,1041,1343,1915,0,108,0,No,625K
684937,4,2.5,2.0,1094,1380,1922,2013,101,10,Yes,625K
702697,5,3.0,2.5,1147,1417,1929,0,94,0,No,625K
720457,2,1.0,1.0,1200,1454,1936,0,87,0,No,625K
738217,3,1.5,1.5,1253,1491,1943,0,80,0,No,625K
275497,4,2.0,2.0,1306,1528,1950,0,73,0,No,275K
293257,5,2.25,2.5,1359,1565,1957,0,66,0,No,300K
311017,2,2.5,1.0,1412,1602,1964,0,59,0,No,300K
328777,3,3.0,1.5,1465,1639,1971,1985,52,38,Yes,325K
346537,4,1.0,2.0,1518,1676,1978,0,45,0,No,350K
364297,5,1.5,2.5,1571,1713,1985,0,38,0,No,375K
382057,2,2.0,1.0,1624,1750,1992,0,31,0,No,375K
399817,3,2.25,1.5,1677,1787,1999,0,24,0,No,400K
417577,4,2.5,2.0,1730,1824,2006,0,17,0,No,425K
435337,5,3.0,2.5,1783,1861,2013,0,10,0,No,425K
453097,2,1.0,1.0,1836,1898,1907,1992,116,31,Yes,450K
470857,3,1.5,1.5,1889,1935,1914,0,109,0,No,475K
488617,4,2.0,2.0,1942,1972,1921,0,102,0,No,500K
506377,5,2.25,2.5,1995,2009,1928,0,95,0,No,500K
524137,2,2.5,1.0,2048,2046,1935,0,88,0,No,525K
541897,3,3.0,1.5,2101,2083,1942,0,81,0,No,550K
559657,4,1.0,2.0,2154,2120,1949,0,74,0,No,550K
577417,5,1.5,2.5,2207,2157,1956,1999,67,24,Yes,575K
595177,2,2.0,1.0,2260,2194,1963,0,60,0,No,600K
612937,3,2.25,1.5,2313,2231,1970,0,53,0,No,625K
630697,4,2.5,2.0,2366,2268,1977,0,46,0,No,625K
648457,5,3.0,2.5,2419,2305,1984,0,39,0,No,625K
666217,2,1.0,1.0,2472,2342,1991,0,32,0,No,625K
683977,3,1.5,1.5,2525,1202,1998,0,25,0,No,625K
701737,4,2.0,2.0,2578,1239,2005,2006,18,17,Yes,625K
719497,5,2.25,2.5,2631,1276,2012,0,11,0,No,625K
737257,2,2.5,1.0,2684,1313,1906,0,117,0,No,625K
274537,3,3.0,1.5,2737,1350,1913,0,110,0,No,275K
292297,4,1.0,2.0,2790,1387,1920,0,103,0,No,300K
310057,5,1.5,2.5,2843,1424,1927,0,96,0,No,300K
327817,2,2.0,1.0,2896,1461,1934,0,89,0,No,325K
345577,3,2.25,1.5,2949,1498,1941,2013,82,10,Yes,350K
363337,4,2.5,2.0,3002,1535,1948,0,75,0,No,375K
381097,5,3.0,2.5,3055,1572,1955,0,68,0,No,375K
398857,2,1.0,1.0,3108,1609,1962,0,61,0,No,400K
416617,3,1.5,1.5,3161,1646,1969,0,54,0,No,425K
434377,4,2.0,2.0,3214,1683,1976,0,47,0,No,425K
452137,5,2.25,2.5,3267,1720,1983,0,40,0,No,450K
469897,2,2.5,1.0,3320,1757,1990,1985,33,38,Yes,475K
487657,3,3.0,1.5,3373,1794,1997,0,26,0,No,500K
505417,4,1.0,2.0,3426,1831,2004,0,19,0,No,500K
523177,5,1.5,2.5,3479,1868,2011,0,12,0,No,525K
540937,2,2.0,1.0,3532,1905,1905,0,118,0,No,550K
558697,3,2.25,1.5,3585,1942,1912,0,111,0,No,550K
576457,4,2.5,2.0,3638,1979,1919,0,104,0,No,575K
594217,5,3.0,2.5,3691,2016,1926,1992,97,31,Yes,600K
611977,2,1.0,1.0,3744,2053,1933,0,90,0,No,600K
629737,3,1.5,1.5,3797,2090,1940,0,83,0,No,625K
647497,4,2.0,2.0,3850,2127,1947,0,76,0,No,625K
665257,5,2.25,2.5,3903,2164,1954,0,69,0,No,625K
683017,2,2.5,1.0,3956,2201,1961,0,62,0,No,625K
700777,3,3.0,1.5,4009,2238,1968,0,55,0,No,625K
718537,4,1.0,2.0,4062,2275,1975,1999,48,24,Yes,625K
736297,5,1.5,2.5,4115,2312,1982,0,41,0,No,625K
273577,2,2.0,1.0,4168,2349,1989,0,34,0,No,275K
291337,3,2.25,1.5,4221,1209,1996,0,27,0,No,300K
309097,4,2.5,2.0,4274,1246,2003,0,20,0,No,300K
326857,5,3.0,2.5,4327,1283,2010,0,13,0,No,325K
344617,2,1.0,1.0,4380,1320,2017,0,6,0,No,350K
362377,3,1.5,1.5,4433,1357,1911,2006,112,17,Yes,350K
380137,4,2.0,2.0,4486,1394,1918,0,105,0,No,375K
397897,5,2.25,2.5,4539,1431,1925,0,98,0,No,400K
415657,2,2.5,1.0,4592,1468,1932,0,91,0,No,425K
433417,3,3.0,1.5,4645,1505,1939,0,84,0,No,425K
451177,4,1.0,2.0,4698,1542,1946,0,77,0,No,450K
468937,5,1.5,2.5,4751,1579,1953,0,70,0,No,475K
486697,2,2.0,1.0,4804,1616,1960,2013,63,10,Yes,475K
504457,3,2.25,1.5,4857,1653,1967,0,56,0,No,500K
522217,4,2.5,2.0,4910,1690,1974,0,49,0,No,525K
539977,5,3.0,2.5,4963,1727,1981,0,42,0,No,550K
557737,2,1.0,1.0,5016,1764,1988,0,35,0,No,550K
575497,3,1.5,1.5,5069,1801,1995,0,28,0,No,575K
593257,4,2.0,2.0,5122,1838,2002,0,21,0,No,600K
611017,5,2.25,2.5,5175,1875,2009,1985,14,38,Yes,600K
628777,2,2.5,1.0,5228,1912,2016,0,7,0,No,625K
646537,3,3.0,1.5,5281,1949,1910,0,113,0,No,625K
664297,4,1.0,2.0,5334,1986,1917,0,106,0,No,625K
682057,5,1.5,2.5,5387,2023,1924,0,99,0,No,625K
699817,2,2.0,1.0,5440,2060,1931,0,92,0,No,625K
717577,3,2.25,1.5,5493,2097,1938,0,85,0,No,625K
735337,4,2.5,2.0,946,2134,1945,1992,78,31,Yes,625K
272617,5,3.0,2.5,999,2171,1952,0,71,0,No,275K
290377,2,1.0,1.0,1052,2208,1959,0,64,0,No,300K
308137,3,1.5,1.5,1105,2245,1966,0,57,0,No,300K
325897,4,2.0,2.0,1158,2282,1973,0,50,0,No,325K
343657,5,2.25,2.5,1211,2319,1980,0,43,0,No,350K
361417,2,2.5,1.0,1264,2356,1987,0,36,0,No,350K
379177,3,3.0,1.5,1317,1216,1994,1999,29,24,Yes,375K
396937,4,1.0,2.0,1370,1253,2001,0,22,0,No,400K
414697,5,1.5,2.5,1423,1290,2008,0,15,0,No,425K
432457,2,2.0,1.0,1476,1327,2015,0,8,0,No,425K
450217,3,2.25,1.5,1529,1364,1909,0,114,0,No,450K
467977,4,2.5,2.0,1582,1401,1916,0,107,0,No,475K
485737,5,3.0,2.5,1635,1438,1923,0,100,0,No,475K
503497,2,1.0,1.0,1688,1475,1930,2006,93,17,Yes,500K
521257,3,1.5,1.5,1741,1512,1937,0,86,0,No,525K
539017,4,2.0,2.0,1794,1549,1944,0,79,0,No,550K
556777,5,2.25,2.5,1847,1586,1951,0,72,0,No,550K
574537,2,2.5,1.0,1900,1623,1958,0,65,0,No,575K
592297,3,3.0,1.5,1953,1660,1965,0,58,0,No,600K
610057,4,1.0,2.0,2006,1697,1972,0,51,0,No,600K
627817,5,1.5,2.5,2059,1734,1979,2013,44,10,Yes,625K
645577,2,2.0,1.0,2112,1771,1986,0,37,0,No,625K
663337,3,2.25,1.5,2165,1808,1993,0,30,0,No,625K
681097,4,2.5,2.0,2218,1845,2000,0,23,0,No,625K
698857,5,3.0,2.5,2271,1882,2007,0,16,0,No,625K
716617,2,1.0,1.0,2324,1919,2014,0,9,0,No,625K
734377,3,1.5,1.5,2377,1956,1908,0,115,0,No,625K
271657,4,2.0,2.0,2430,1993,1915,1985,108,38,Yes,275K
289417,5,2.25,2.5,2483,2030,1922,0,101,0,No,300K
307177,2,2.5,1.0,2536,2067,1929,0,94,0,No,300K
324937,3,3.0,1.5,2589,2104,1936,0,87,0,No,325K
342697,4,1.0,2.0,2642,2141,1943,0,80,0,No,350K
360457,5,1.5,2.5,2695,2178,1950,0,73,0,No,350K
378217,2,2.0,1.0,2748,2215,1957,0,66,0,No,375K
395977,3,2.25,1.5,2801,2252,1964,1992,59,31,Yes,400K
413737,4,2.5,2.0,2854,2289,1971,0,52,0,No,425K
431497,5,3.0,2.5,2907,2326,1978,0,45,0,No,425K
449257,2,1.0,1.0,2960,2363,1985,0,38,0,No,450K
467017,3,1.5,1.5,3013,1223,1992,0,31,0,No,475K
484777,4,2.0,2.0,3066,1260,1999,0,24,0,No,475K
502537,5,2.25,2.5,3119,1297,2006,0,17,0,No,500K
520297,2,2.5,1.0,3172,1334,2013,1999,10,24,Yes,525K
538057,3,3.0,1.5,3225,1371,1907,0,116,0,No,550K
555817,4,1.0,2.0,3278,1408,1914,0,109,0,No,550K
573577,5,1.5,2.5,3331,1445,1921,0,102,0,No,575K
591337,2,2.0,1.0,3384,1482,1928,0,95,0,No,600K
609097,3,2.25,1.5,3437,1519,1935,0,88,0,No,600K
626857,4,2.5,2.0,3490,1556,1942,0,81,0,No,625K
644617,5,3.0,2.5,3543,1593,1949,2006,74,17,Yes,625K
662377,2,1.0,1.0,3596,1630,1956,0,67,0,No,625K
680137,3,1.5,1.5,3649,1667,1963,0,60,0,No,625K
697897,4,2.0,2.0,3702,1704,1970,0,53,0,No,625K
715657,5,2.25,2.5,3755,1741,1977,0,46,0,No,625K
733417,2,2.5,1.0,3808,1778,1984,0,39,0,No,625K
751177,3,3.0,1.5,3861,1815,1991,0,32,0,No,625K
288457,4,1.0,2.0,3914,1852,1998,2013,25,10,Yes,300K
306217,5,1.5,2.5,3967,1889,2005,0,18,0,No,300K
323977,2,2.0,1.0,4020,1926,2012,0,11,0,No,325K
341737,3,2.25,1.5,4073,1963,1906,0,117,0,No,350K
359497,4,2.5,2.0,4126,2000,1913,0,110,0,No,350K
377257,5,3.0,2.5,4179,2037,1920,0,103,0,No,375K
395017,2,1.0,1.0,4232,2074,1927,0,96,0,No,400K
412777,3,1.5,1.5,4285,2111,1934,1985,89,38,Yes,425K
430537,4,2.0,2.0,4338,2148,1941,0,82,0,No,425K
448297,5,2.25,2.5,4391,2185,1948,0,75,0,No,450K
466057,2,2.5,1.0,4444,2222,1955,0,68,0,No,475K
483817,3,3.0,1.5,4497,2259,1962,0,61,0,No,475K
501577,4,1.0,2.0,4550,2296,1969,0,54,0,No,500K
519337,5,1.5,2.5,4603,2333,1976,0,47,0,No,525K
537097,2,2.0,1.0,4656,2370,1983,1992,40,31,Yes,525K
554857,3,2.25,1.5,4709,1230,1990,0,33,0,No,550K
572617,4,2.5,2.0,4762,1267,1997,0,26,0,No,575K
590377,5,3.0,2.5,4815,1304,2004,0,19,0,No,600K
608137,2,1.0,1.0,4868,1341,2011,0,12,0,No,600K
625897,3,1.5,1.5,4921,1378,1905,0,118,0,No,625K
643657,4,2.0,2.0,4974,1415,1912,0,111,0,No,625K
661417,5,2.25,2.5,5027,1452,1919,1999,104,24,Yes,625K
679177,2,2.5,1.0,5080,1489,1926,0,97,0,No,625K
696937,3,3.0,1.5,5133,1526,1933,0,90,0,No,625K
714697,4,1.0,2.0,5186,1563,1940,0,83,0,No,625K
732457,5,1.5,2.5,5239,1600,1947,0,76,0,No,625K
750217,2,2.0,1.0,5292,1637,1954,0,69,0,No,625K
287497,3,2.25,1.5,5345,1674,1961,0,62,0,No,275K
305257,4,2.5,2.0,5398,1711,1968,2006,55,17,Yes,300K
323017,5,3.0,2.5,5451,1748,1975,0,48,0,No,325K
340777,2,1.0,1.0,904,1785,1982,0,41,0,No,350K
358537,3,1.5,1.5,957,1822,1989,0,34,0,No,350K
376297,4,2.0,2.0,1010,1859,1996,0,27,0,No,375K
394057,5,2.25,2.5,1063,1896,2003,0,20,0,No,400K
411817,2,2.5,1.0,1116,1933,2010,0,13,0,No,400K
429577,3,3.0,1.5,1169,1970,2017,2013,6,10,Yes,425K
447337,4,1.0,2.0,1222,2007,1911,0,112,0,No,450K
465097,5,1.5,2.5,1275,2044,1918,0,105,0,No,475K
482857,2,2.0,1.0,1328,2081,1925,0,98,0,No,475K
500617,3,2.25,1.5,1381,2118,1932,0,91,0,No,500K
518377,4,2.5,2.0,1434,2155,1939,0,84,0,No,525K
536137,5,3.0,2.5,1487,2192,1946,0,77,0,No,525K
553897,2,1.0,1.0,1540,2229,1953,1985,70,38,Yes,550K
571657,3,1.5,1.5,1593,2266,1960,0,63,0,No,575K
589417,4,2.0,2.0,1646,2303,1967,0,56,0,No,600K
607177,5,2.25,2.5,1699,2340,1974,0,49,0,No,600K
624937,2,2.5,1.0,1752,2377,1981,0,42,0,No,625K
642697,3,3.0,1.5,1805,1237,1988,0,35,0,No,625K
660457,4,1.0,2.0,1858,1274,1995,0,28,0,No,625K
678217,5,1.5,2.5,1911,1311,2002,1992,21,31,Yes,625K
695977,2,2.0,1.0,1964,1348,2009,0,14,0,No,625K
713737,3,2.25,1.5,2017,1385,2016,0,7,0,No,625K
731497,4,2.5,2.0,2070,1422,1910,0,113,0,No,625K
749257,5,3.0,2.5,2123,1459,1917,0,106,0,No,625K
286537,2,1.0,1.0,2176,1496,1924,0,99,0,No,275K
304297,3,1.5,1.5,2229,1533,1931,0,92,0,No,300K
322057,4,2.0,2.0,2282,1570,1938,1999,85,24,Yes,325K
339817,5,2.25,2.5,2335,1607,1945,0,78,0,No,350K
357577,2,2.5,1.0,2388,1644,1952,0,71,0,No,350K
375337,3,3.0,1.5,2441,1681,1959,0,64,0,No,375K
393097,4,1.0,2.0,2494,1718,1966,0,57,0,No,400K
410857,5,1.5,2.5,2547,1755,1973,0,50,0,No,400K
428617,2,2.0,1.0,2600,1792,1980,0,43,0,No,425K
446377,3,2.25,1.5,2653,1829,1987,2006,36,17,Yes,450K
464137,4,2.5,2.0,2706,1866,1994,0,29,0,No,475K
481897,5,3.0,2.5,2759,1903,2001,0,22,0,No,475K
499657,2,1.0,1.0,2812,1940,2008,0,15,0,No,500K
517417,3,1.5,1.5,2865,1977,2015,0,8,0,No,525K
535177,4,2.0,2.0,2918,2014,1909,0,114,0,No,525K
552937,5,2.25,2.5,2971,2051,1916,0,107,0,No,550K
570697,2,2.5,1.0,3024,2088,1923,2013,100,10,Yes,575K
588457,3,3.0,1.5,3077,2125,1930,0,93,0,No,600K
606217,4,1.0,2.0,3130,2162,1937,0,86,0,No,600K
623977,5,1.5,2.5,3183,2199,1944,0,79,0,No,625K
641737,2,2.0,1.0,3236,2236,1951,0,72,0,No,625K
659497,3,2.25,1.5,3289,2273,1958,0,65,0,No,625K
677257,4,2.5,2.0,3342,2310,1965,0,58,0,No,625K
695017,5,3.0,2.5,3395,2347,1972,1985,51,38,Yes,625K
712777,2,1.0,1.0,3448,1207,1979,0,44,0,No,625K
730537,3,1.5,1.5,3501,1244,1986,0,37,0,No,625K
748297,4,2.0,2.0,3554,1281,1993,0,30,0,No,625K
285577,5,2.25,2.5,3607,1318,2000,0,23,0,No,275K
303337,2,2.5,1.0,3660,1355,2007,0,16,0,No,300K
321097,3,3.0,1.5,3713,1392,2014,0,9,0,No,325K
338857,4,1.0,2.0,3766,1429,1908,1992,115,31,Yes,350K
356617,5,1.5,2.5,3819,1466,1915,0,108,0,No,350K
374377,2,2.0,1.0,3872,1503,1922,0,101,0,No,375K
392137,3,2.25,1.5,3925,1540,1929,0,94,0,No,400K
409897,4,2.5,2.0,3978,1577,1936,0,87,0,No,400K
427657,5,3.0,2.5,4031,1614,1943,0,80,0,No,425K
445417,2,1.0,1.0,4084,1651,1950,0,73,0,No,450K
463177,3,1.5,1.5,4137,1688,1957,1999,66,24,Yes,475K
480937,4,2.0,2.0,4190,1725,1964,0,59,0,No,475K
498697,5,2.25,2.5,4243,1762,1971,0,52,0,No,500K
516457,2,2.5,1.0,4296,1799,1978,0,45,0,No,525K
534217,3,3.0,1.5,4349,1836,1985,0,38,0,No,525K
551977,4,1.0,2.0,4402,1873,1992,0,31,0,No,550K
569737,5,1.5,2.5,4455,1910,1999,0,24,0,No,575K
587497,2,2.0,1.0,4508,1947,2006,2006,17,17,Yes,575K
605257,3,2.25,1.5,4561,1984,2013,0,10,0,No,600K
623017,4,2.5,2.0,4614,2021,1907,0,116,0,No,625K
640777,5,3.0,2.5,4667,2058,1914,0,109,0,No,625K
658537,2,1.0,1.0,4720,2095,1921,0,102,0,No,625K
676297,3,1.5,1.5,4773,2132,1928,0,95,0,No,625K
694057,4,2.0,2.0,4826,2169,1935,0,88,0,No,625K
711817,5,2.25,2.5,4879,2206,1942,2013,81,10,Yes,625K
729577,2,2.5,1.0,4932,2243,1949,0,74,0,No,625K
747337,3,3.0,1.5,4985,2280,1956,0,67,0,No,625K
284617,4,1.0,2.0,5038,2317,1963,0,60,0,No,275K
302377,5,1.5,2.5,5091,2354,1970,0,53,0,No,300K
320137,2,2.0,1.0,5144,1214,1977,0,46,0,No,325K
337897,3,2.25,1.5,5197,1251,1984,0,39,0,No,350K
355657,4,2.5,2.0,5250,1288,1991,1985,32,38,Yes,350K
373417,5,3.0,2.5,5303,1325,1998,0,25,0,No,375K
391177,2,1.0,1.0,5356,1362,2005,0,18,0,No,400K
408937,3,1.5,1.5,5409,1399,2012,0,11,0,No,400K
426697,4,2.0,2.0,5462,1436,1906,0,117,0,No,425K
444457,5,2.25,2.5,915,1473,1913,0,110,0,No,450K
462217,2,2.5,1.0,968,1510,1920,0,103,0,No,450K
479977,3,3.0,1.5,1021,1547,1927,1992,96,31,Yes,475K
497737,4,1.0,2.0,1074,1584,1934,0,89,0,No,500K
515497,5,1.5,2.5,1127,1621,1941,0,82,0,No,525K
533257,2,2.0,1.0,1180,1658,1948,0,75,0,No,525K
551017,3,2.25,1.5,1233,1695,1955,0,68,0,No,550K
568777,4,2.5,2.0,1286,1732,1962,0,61,0,No,575K
586537,5,3.0,2.5,1339,1769,1969,0,54,0,No,575K
604297,2,1.0,1.0,1392,1806,1976,1999,47,24,Yes,600K
622057,3,1.5,1.5,1445,1843,1983,0,40,0,No,625K
639817,4,2.0,2.0,1498,1880,1990,0,33,0,No,625K
657577,5,2.25,2.5,1551,1917,1997,0,26,0,No,625K
675337,2,2.5,1.0,1604,1954,2004,0,19,0,No,625K
693097,3,3.0,1.5,1657,1991,2011,0,12,0,No,625K
710857,4,1.0,2.0,1710,2028,1905,0,118,0,No,625K
728617,5,1.5,2.5,1763,2065,1912,2006,111,17,Yes,625K
746377,2,2.0,1.0,1816,2102,1919,0,104,0,No,625K
283657,3,2.25,1.5,1869,2139,1926,0,97,0,No,275K
301417,4,2.5,2.0,1922,2176,1933,0,90,0,No,300K
319177,5,3.0,2.5,1975,2213,1940,0,83,0,No,325K
336937,2,1.0,1.0,2028,2250,1947,0,76,0,No,325K
354697,3,1.5,1.5,2081,2287,1954,0,69,0,No,350K
372457,4,2.0,2.0,2134,2324,1961,2013,62,10,Yes,375K
390217,5,2.25,2.5,2187,2361,1968,0,55,0,No,400K
407977,2,2.5,1.0,2240,1221,1975,0,48,0,No,400K
425737,3,3.0,1.5,2293,1258,1982,0,41,0,No,425K
443497,4,1.0,2.0,2346,1295,1989,0,34,0,No,450K
461257,5,1.5,2.5,2399,1332,1996,0,27,0,No,450K
479017,2,2.0,1.0,2452,1369,2003,0,20,0,No,475K
496777,3,2.25,1.5,2505,1406,2010,1985,13,38,Yes,500K
514537,4,2.5,2.0,2558,1443,2017,0,6,0,No,525K
532297,5,3.0,2.5,2611,1480,1911,0,112,0,No,525K
550057,2,1.0,1.0,2664,1517,1918,0,105,0,No,550K
567817,3,1.5,1.5,2717,1554,1925,0,98,0,No,575K
585577,4,2.0,2.0,2770,1591,1932,0,91,0,No,575K
603337,5,2.25,2.5,2823,1628,1939,0,84,0,No,600K
621097,2,2.5,1.0,2876,1665,1946,1992,77,31,Yes,625K
638857,3,3.0,1.5,2929,1702,1953,0,70,0,No,625K
656617,4,1.0,2.0,2982,1739,1960,0,63,0,No,625K
674377,5,1.5,2.5,3035,1776,1967,0,56,0,No,625K
692137,2,2.0,1.0,3088,1813,1974,0,49,0,No,625K
709897,3,2.25,1.5,3141,1850,1981,0,42,0,No,625K
727657,4,2.5,2.0,3194,1887,1988,0,35,0,No,625K
745417,5,3.0,2.5,3247,1924,1995,1999,28,24,Yes,625K
282697,2,1.0,1.0,3300,1961,2002,0,21,0,No,275K
300457,3,1.5,1.5,3353,1998,2009,0,14,0,No,300K
318217,4,2.0,2.0,3406,2035,2016,0,7,0,No,325K
335977,5,2.25,2.5,3459,2072,1910,0,113,0,No,325K
353737,2,2.5,1.0,3512,2109,1917,0,106,0,No,350K
371497,3,3.0,1.5,3565,2146,1924,0,99,0,No,375K
389257,4,1.0,2.0,3618,2183,1931,2006,92,17,Yes,400K
407017,5,1.5,2.5,3671,2220,1938,0,85,0,No,400K
424777,2,2.0,1.0,3724,2257,1945,0,78,0,No,425K
442537,3,2.25,1.5,3777,2294,1952,0,71,0,No,450K
460297,4,2.5,2.0,3830,2331,1959,0,64,0,No,450K
478057,5,3.0,2.5,3883,2368,1966,0,57,0,No,475K
495817,2,1.0,1.0,3936,1228,1973,0,50,0,No,500K
513577,3,1.5,1.5,3989,1265,1980,2013,43,10,Yes,525K
531337,4,2.0,2.0,4042,1302,1987,0,36,0,No,525K
549097,5,2.25,2.5,4095,1339,1994,0,29,0,No,550K
566857,2,2.5,1.0,4148,1376,2001,0,22,0,No,575K
584617,3,3.0,1.5,4201,1413,2008,0,15,0,No,575K
602377,4,1.0,2.0,4254,1450,2015,0,8,0,No,600K
620137,5,1.5,2.5,4307,1487,1909,0,114,0,No,625K
637897,2,2.0,1.0,4360,1524,1916,1985,107,38,Yes,625K
655657,3,2.25,1.5,4413,1561,1923,0,100,0,No,625K
673417,4,2.5,2.0,4466,1598,1930,0,93,0,No,625K
691177,5,3.0,2.5,4519,1635,1937,0,86,0,No,625K
708937,2,1.0,1.0,4572,1672,1944,0,79,0,No,625K
726697,3,1.5,1.5,4625,1709,1951,0,72,0,No,625K
744457,4,2.0,2.0,4678,1746,1958,0,65,0,No,625K
281737,5,2.25,2.5,4731,1783,1965,1992,58,31,Yes,275K
299497,2,2.5,1.0,4784,1820,1972,0,51,0,No,300K
317257,3,3.0,1.5,4837,1857,1979,0,44,0,No,325K
335017,4,1.0,2.0,4890,1894,1986,0,37,0,No,325K
352777,5,1.5,2.5,4943,1931,1993,0,30,0,No,350K
370537,2,2.0,1.0,4996,1968,2000,0,23,0,No,375K
388297,3,2.25,1.5,5049,2005,2007,0,16,0,No,400K
406057,4,2.5,2.0,5102,2042,2014,1999,9,24,Yes,400K
423817,5,3.0,2.5,5155,2079,1908,0,115,0,No,425K
441577,2,1.0,1.0,5208,2116,1915,0,108,0,No,450K
459337,3,1.5,1.5,5261,2153,1922,0,101,0,No,450K
477097,4,2.0,2.0,5314,2190,1929,0,94,0,No,475K
494857,5,2.25,2.5,5367,2227,1936,0,87,0,No,500K
512617,2,2.5,1.0,5420,2264,1943,0,80,0,No,525K
530377,3,3.0,1.5,5473,2301,1950,2006,73,17,Yes,525K
548137,4,1.0,2.0,926,2338,1957,0,66,0,No,550K
565897,5,1.5,2.5,979,2375,1964,0,59,0,No,575K
583657,2,2.0,1.0,1032,1235,1971,0,52,0,No,575K
601417,3,2.25,1.5,1085,1272,1978,0,45,0,No,600K
619177,4,2.5,2.0,1138,1309,1985,0,38,0,No,625K
636937,5,3.0,2.5,1191,1346,1992,0,31,0,No,625K
654697,2,1.0,1.0,1244,1383,1999,2013,24,10,Yes,625K
672457,3,1.5,1.5,1297,1420,2006,0,17,0,No,625K
690217,4,2.0,2.0,1350,1457,2013,0,10,0,No,625K
707977,5,2.25,2.5,1403,1494,1907,0,116,0,No,625K
725737,2,2.5,1.0,1456,1531,1914,0,109,0,No,625K
743497,3,3.0,1.5,1509,1568,1921,0,102,0,No,625K
280777,4,1.0,2.0,1562,1605,1928,0,95,0,No,275K
298537,5,1.5,2.5,1615,1642,1935,1985,88,38,Yes,300K
316297,2,2.0,1.0,1668,1679,1942,0,81,0,No,325K
334057,3,2.25,1.5,1721,1716,1949,0,74,0,No,325K
351817,4,2.5,2.0,1774,1753,1956,0,67,0,No,350K
369577,5,3.0,2.5,1827,1790,1963,0,60,0,No,375K
387337,2,1.0,1.0,1880,1827,1970,0,53,0,No,375K
405097,3,1.5,1.5,1933,1864,1977,0,46,0,No,400K
422857,4,2.0,2.0,1986,1901,1984,1992,39,31,Yes,425K
440617,5,2.25,2.5,2039,1938,1991,0,32,0,No,450K
458377,2,2.5,1.0,2092,1975,1998,0,25,0,No,450K
476137,3,3.0,1.5,2145,2012,2005,0,18,0,No,475K
493897,4,1.0,2.0,2198,2049,2012,0,11,0,No,500K
511657,5,1.5,2.5,2251,2086,1906,0,117,0,No,500K
529417,2,2.0,1.0,2304,2123,1913,0,110,0,No,525K
547177,3,2.25,1.5,2357,2160,1920,1999,103,24,Yes,550K
564937,4,2.5,2.0,2410,2197,1927,0,96,0,No,575K
582697,5,3.0,2.5,2463,2234,1934,0,89,0,No,575K
600457,2,1.0,1.0,2516,2271,1941,0,82,0,No,600K
618217,3,1.5,1.5,2569,2308,1948,0,75,0,No,625K
635977,4,2.0,2.0,2622,2345,1955,0,68,0,No,625K
653737,5,2.25,2.5,2675,1205,1962,0,61,0,No,625K
671497,2,2.5,1.0,2728,1242,1969,2006,54,17,Yes,625K
689257,3,3.0,1.5,2781,1279,1976,0,47,0,No,625K
707017,4,1.0,2.0,2834,1316,1983,0,40,0,No,625K
724777,5,1.5,2.5,2887,1353,1990,0,33,0,No,625K
742537,2,2.0,1.0,2940,1390,1997,0,26,0,No,625K
279817,3,2.25,1.5,2993,1427,2004,0,19,0,No,275K
297577,4,2.5,2.0,3046,1464,2011,0,12,0,No,300K
315337,5,3.0,2.5,3099,1501,1905,2013,118,10,Yes,325K
333097,2,1.0,1.0,3152,1538,1912,0,111,0,No,325K
350857,3,1.5,1.5,3205,1575,1919,0,104,0,No,350K
